0.1,1,0.00370027752081,0.307692307692
0.2,1,0.00327868852459,0.153846153846
0.3,1,0.00342465753425,0.0769230769231
0.4,1,0.00662251655629,0.0769230769231
0.5,1,0.00662251655629,0.0769230769231
0.6,1,0.00662251655629,0.0769230769231
0.7,1,0.0,0.0
0.8,1,0.0,0.0
0.9,1,-1.0,0.0
1.0,1,-1.0,0.0
1.1,1,-1.0,0.0
1.2,1,-1.0,0.0
1.3,1,-1.0,0.0
1.4,1,-1.0,0.0
1.5,1,-1.0,0.0
1.6,1,-1.0,0.0
1.7,1,-1.0,0.0
1.8,1,-1.0,0.0
1.9,1,-1.0,0.0
2.0,1,-1.0,0.0
2.1,1,-1.0,0.0
2.2,1,-1.0,0.0
2.3,1,-1.0,0.0
2.4,1,-1.0,0.0
2.5,1,-1.0,0.0
2.6,1,-1.0,0.0
2.7,1,-1.0,0.0
2.8,1,-1.0,0.0
2.9,1,-1.0,0.0
3.0,1,-1.0,0.0
3.1,1,-1.0,0.0
3.2,1,-1.0,0.0
3.3,1,-1.0,0.0
3.4,1,-1.0,0.0
3.5,1,-1.0,0.0
3.6,1,-1.0,0.0
3.7,1,-1.0,0.0
3.8,1,-1.0,0.0
3.9,1,-1.0,0.0
4.0,1,-1.0,0.0
4.1,1,-1.0,0.0
4.2,1,-1.0,0.0
4.3,1,-1.0,0.0
4.4,1,-1.0,0.0
4.5,1,-1.0,0.0
4.6,1,-1.0,0.0
4.7,1,-1.0,0.0
4.8,1,-1.0,0.0
4.9,1,-1.0,0.0
5.0,1,-1.0,0.0
